chapter,shlok,text,id,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
17,17," The threefold austerity, practised with supreme faith by men who desire no fruit and are devoted - they call it austerity of Sattva.",17.17,"['with', 'fruit']",2,['fruit'],[],1,0
17,18," That austerity, pracitsed with ostentation for the sake of gaininng respect, praise and reverence, is here said to be Rajasa. It is unsteady and impermanent.",17.18,"['with', 'here', 'steady', 'man']",4,"['here', 'steady', 'man']",[],3,0
17,19, That austerity which is practised from deluded notions by means of self-torture or in order to injure another is said to be Tamasika.,17.19,"['from', 'tor', 'ju']",3,"['tor', 'ju']",[],2,0
17,20," Gifts given with the feeling, that it is one's own duty to give to one who makes no return, at the proper place and time to the deserving person - that is said to be Sattvika.",17.20,"['with', 'feeling', 'makes', 'return', 'at', 'place']",6,"['feeling', 'makes', 'return', 'place']","['feeling', 'makes']",4,2
17,21," But that which is given as a consideration for something receievd or in expectation of future reward, or grudgingly, is called Rajasika gift.",17.21,"['that', 'given', 'in']",3,['given'],['given'],1,1
17,22," That gift which is given at the wrong place and wrong time to unworthy recipients, without due respect and with contempt, is called the gift of Tamasa nature.",17.22,"['That', 'at', 'place', 'without', 'with', 'gift']",6,"['place', 'gift']",[],2,0
17,23," Om, Tat, Sat - thus Brahman is denoted by this threefold expression. Associated with these, Brahmanas, the Vedas and sacrifices were ordained in the past.",17.23,"['this', 'Associated with these', 'in']",3,['Associated with these'],['Associated with these'],1,1
17,24," Therefore, the Veda-enjoined sacrificial acts, gifts and austerity by these expounders of the Veda, or those belonging to the first three stations are always and at all times begun after pronouncing Om at the beginning.",17.24,"['en', 'in', 'these', 'those belo', 'to', 'at', 'after', 'at']",8,"['en', 'those belo']",[],2,0
17,25," Acts of sacrifice, of austeritty and of various gifts are performed without aiming at reward by those who seek release, after pronouncing Tat.",17.25,"['without aiming at', 'after']",2,['without aiming at'],['without aiming at'],1,1
17,26," This term Sat is used in the sense of existence and goodness. And so also, O Arjuna, the word Sat is applied to an auspicious action.",17.26,"['This', 'in', 'sense', 'applied to']",4,"['sense', 'applied to']",['applied to'],2,1
17,27," Devotion to sacrifice, austerities and gifts is also called Sat; and so any act for such purposes is named Sat.",17.27,"['to', 'called']",2,['called'],['called'],1,1
17,28," Whatever offering or gift is made, whatever austerity is practised and whatever action is performed without faith, that is called Asat, O Arjuna. It is naught here or hereafter.",17.28,"['made', 'without', 'that', 'fter']",4,"['made', 'fter']",['made'],2,1
18,1," Arjuna said  I desire to know the truth about renunciation (Sannyasa) and abnegation (Tyaga) severally, O Krsna.",18.1,['about'],1,[],[],0,0
18,2, The Lord said  The sages hold that Sannyasa is the giving up of all works which are motivated by desire. The wise declare Tyaga to be the abandonment of fruits of all works.,18.2,"['Lord', 'hold', 'motivated', 'abandonment', 'fruits']",5,"['Lord', 'hold', 'motivated', 'abandonment', 'fruits']",['motivated'],5,1
18,3," Some sages say that all actions should be given up as evil; others declare that works such as sacrifices, gifts and austerities should not be given up.",18.3,"['say', 'evil', 'declare']",3,"['say', 'evil', 'declare']",['say'],3,1
18,4," Listen to My decision, O Arjuna, about abandonment; for abandonment (Tyaga) is declared to be of three kinds.",18.4,"['to', 'about']",2,[],[],0,0
18,5," (a) The acts of sacrifice, gifts and austerities should not be relinished; but should be performed৷৷.

(b). ৷৷.For sacrifices, gifts and austerities are the means of purification for the wise.",18.5,['means'],1,['means'],[],1,0
18,6," It is My decided and final view that even these acts should be done, O Arjuna, with relinishment of attachment and the fruits thereof.",18.6,"['view', 'these', 'with relinishment', 'attachment', 'fruits there']",5,"['view', 'with relinishment', 'attachment', 'fruits there']",[],4,0
18,7, But the renunciation of obligatory acts is not proper. Abandonment of these through delusion is declared to be Tamasika.,18.7,['these through'],1,['these through'],[],1,0
18,8," He who renounces acts as painful from fear of bodily suffering, performs a Rajasika abandonment; he does not gain the fruit of abandonment.",18.8,"['painful from', 'gain', 'fruit']",3,"['painful from', 'gain', 'fruit']",[],3,0
18,9," When actions are performed as what ought to be done, O Arjuna, renouncing attachment and also fruits, such abandonment is regarded as Sattvika.",18.9,"['re', 'ncing', 'attachment', 'regard']",4,"['re', 'ncing', 'attachment', 'regard']",['ncing'],4,1
18,10," One who has abandoned, who is imbued with Sattva, who is wise, whose doubts have been dispelled - such a person hates not disagreeable acts nor clings to agreeable ones.",18.10,"['abandon', 'imbu', 'with', 'clings to']",4,"['abandon', 'imbu', 'clings to']",[],3,0
18,11," For, it is impossible for one who bears a body to abandon actions entirely. But he who gives up the fruits of works, is called the abandoner.",18.11,"['bear', 'abandon', 'fruits', 'abandoner']",4,"['bear', 'abandon', 'fruits', 'abandoner']",[],4,0
18,12," Undesirable, desirable and mixed - thus threefold is the fruit of work that accrues after death to those who have not renounced; but to those who have renounced, none whatsoever.",18.12,"['mix', 'fruit', 'after', 'to', 'to']",5,"['mix', 'fruit']",[],2,0
18,13," Learn from Me, O Arjuna, these five causes for the accomplishment of all acts, as described in Sankhya-krtanta - the science of the exact understanding of things for the accomplishment of works.",18.13,"['from', 'these', 'in', 'things']",4,['things'],[],1,0
18,14," The seat of action and likewise the agent, the various kinds of organs, the different and distinctive functions of vital air and also the fifth among these, Divinity.",18.14,"['se', 's', 'vital', 'among these']",4,"['se', 's', 'vital', 'among these']",[],4,0
18,15," For whatever action a man undertakes by his body, speech and mind, whether right or wrong, i.e., enjoined or forbidden by the Sastras, the following five are its causes:",18.15,['following'],1,['following'],['following'],1,1
18,16," Such being the case, he who sees only the self as the agent on account of the uncultivated understanding - he, of wicked mind, does not see at all.",18.16,"['se', 'uncultiva', 'wicked', 'see']",4,"['se', 'uncultiva', 'wicked', 'see']","['wicked', 'see']",4,2
18,17," He who is free from the notion 'I am the doer,' and whose understanding is not tainted - slays not, though he slays all these men, nor is he bound.",18.17,"['free from', 'tainted', 'these', 'bound']",4,"['free from', 'tainted', 'bound']",['tainted'],3,1
18,18," Knowledge, object of knowledge and the knower are the threefold incitements to action. The instrument, the act and the agent are the threefold constituents of action.",18.18,"['object', 'to', 'instrument', 'constituents']",4,"['object', 'instrument', 'constituents']",[],3,0
18,19," Knowledge, act and agent are declared in the science of Gunas to be of three kinds, according to the difference in the Gunas. Listen about them also as they are.",18.19,"['in', 'in', 'about']",3,[],[],0,0
18,20," Know that Knowledge to be Sattvika by which one sees in all beings, one immutable existence undivided in the divided.",18.20,"['sees in', 'mu', 'in', 'divide']",4,"['sees in', 'mu', 'divide']",[],3,0
18,21," But that knowledge which sees all beings, by reason of their individuality, as entities of distinct nature - know that knowledge to be Rajasika.",18.21,"['that', 'sees', 'know that', 'Rajasika']",4,"['sees', 'know that', 'Rajasika']",[],3,0
18,22," But that knowledge is declared to be Tamasika which clings to one single act as if it were the whole, which is not founded on reason, and which is untrue and insignificant.",18.22,"['clings to', 'whole', 'found', 'on']",4,"['clings to', 'whole', 'found']",[],3,0
18,23," That obligatory act is said to be Sattvika which is done without attachment, without desire or aversion, by one who seeks no fruit.",18.23,"['That', 'without', 'attachment', 'without', 'fruit']",5,"['attachment', 'fruit']",[],2,0
18,24, But that act is said to be Rajasika which is performed with great effort by one who seeks to gratify his desires and under the prompting of egoism.,18.24,"['that', 'with great', 'under', 'ing']",4,"['with great', 'ing']",['ing'],2,1
18,25," That act is said to be Tamasika which is undertaken through delusion, without regard to conseences, loss, injury and one's own capacity.",18.25,"['That', 'through']",2,[],[],0,0
18,26," That agent is said to be Sattvika who is free from attachment, who does not make much of himself, who is endued with steadiness and zeal and is untouched by success and failure.",18.26,"['That', 'free from', 'attachment', 'make', 'with', 'untouch']",6,"['free from', 'attachment', 'make', 'untouch']",['make'],4,1
18,27," That doer is called Rajasika who is passionate, who seeks the fruits of his acts, who is greedy, harmful, impure and who is moved by delight and grief.",18.27,"['That', 'se', 'fruits', 'moved']",4,"['se', 'fruits', 'moved']",['moved'],3,1
18,28," That doer is said to be Tamasika who is unalified, unrefined, stubborn, depraved, dishonest, indolent, despondent and dilatory.",18.28,"['That', 'fin']",2,['fin'],[],1,0
18,29," Hear now, the threefold division of Buddhi (reason) and Dhrti (fortitude), O Arjuna, according to the Gunas, fully and severally to be set forth.",18.29,"['division', 'son', 'set', 'th']",4,"['division', 'son', 'set', 'th']",[],4,0
18,30," That Buddhi, O Arjuna, which knows activity and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and release - that (Buddhi) is Sattvika.",18.30,"['That', 'release', 'that']",3,['release'],[],1,0
18,31," The Buddhi which gives an erroneous knowledge of Dharma and Adharma (its opposite) and also of what ought to be done and what ought not to be done, O Arjuna, is Rajasika.",18.31,"['gives', 'opposite']",2,"['gives', 'opposite']",['gives'],2,1
18,32," That Buddhi, O Arjuna, which, enveloped in darkness, regards Adharma as Dharma and which reverses every value, is Tamasika.",18.32,"['That', 'envelop', 'in darkness', 'regards', 'reverses']",5,"['envelop', 'in darkness', 'regards', 'reverses']",[],4,0
18,33, That Dhrti (fortitude or persisting perseverance) by which one maintains the unswerving activities of the mind and vital force and these sense-organs through Yoga - that Dhrti is of the nature of Sattva.,18.33,"['That', 'maintain', 'unswerving', 'force', 'these', 'through', 'that', 'nature']",8,"['maintain', 'unswerving', 'force', 'nature']",['unswerving'],4,1
18,34," That Dhrti, O Arjuna, by which one, who is desirous of fruits, longs for them with intense attachment, and holds fast to duty, desire and wealth - that Dhrti is Rajasika.",18.34,"['That', 'with intense attachment', 'hold', 'fast to', 'that']",5,"['with intense attachment', 'hold', 'fast to']",[],3,0
18,35," That Dhrti by which a foolish person does not give up sleep, fear, grief, depression and passion, O Arjuna, is of the nature of Tamas.",18.35,"['That', 'nature']",2,['nature'],[],1,0
18,36," Now hear from Me, O Arjuna, the threefold division of pleasure৷৷. that in which a man rejoices by long practice and in which he comes to the end of pain;",18.36,"['from', 'division', 'that in', 'long', 'in', 'comes to', 'end', 'pain']",8,"['division', 'that in', 'long', 'comes to', 'end', 'pain']",['comes to'],6,1
18,37," That which is like a poison at first but becomes like elixir in the end, born from the serene state of mind focusing on the self - such pleasure is said to be Sattvika.",18.37,"['That', 'poison', 'elixir in', 'end', 'born from', 'serene state', 'focus', 'on']",8,"['poison', 'elixir in', 'end', 'born from', 'serene state', 'focus']",['born from'],6,1
